"","ID","Name","Glottocode","Glottolog_Name","ISO639P3code","Macroarea","Latitude","Longitude","Family","SourceFile","Contributor","Base.Chan","Base.Enock","Comment.Chan","Comment.Enock"
"762","sout2784-1","Southern Ngbandi, DR of the Congo","sout2784","Southern Ngbandi","nbw","Africa",2.5414,19.5939,"Atlantic-Congo","Ngbandi-South.htm","Dr. Margaret Hill, SIL International, September 13, 2019.","decimal","","Northern Ngabani has a decimal system. The numbers seven to nine are Lingala loanwords, and there is a Bangala loanword for thousand.",""
"763","sout2785-1","Southwest Gbaya, CAR, Cameroon","sout2785","Southwest Gbaya","gso","Africa",4.70037,14.9569,"Atlantic-Congo","Gbaya-Southwest.htm","Mr. Lévy Kpata through Mr. Thomas-Elvis Guenekean, Wycliffe Bible Translator, Central African Republic, April 27, 2011.","quinary AND decimal","","Southwest Gbaya has a quinary, decimal system similar to that of Northwest Gbaya (Standard /Boya / Baya), but the numbers for 1, 5, 20, 100 and 100 are different. There are two tones in this languageː high and low.",""
"764","sout2785-2","Southwest Gbaya, CAR, Cameroon","sout2785","Southwest Gbaya","gso","Africa",4.70037,14.9569,"Atlantic-Congo","Gbaya-Southwest.htm","Mr. Christoph Ruckstuhl, Wycliffe Bible Translator, Central African Republic, June 22, 2007.","quinary AND decimal","","Southwest Gbaya has a quinary, decimal system similar to that of Northwest Gbaya (Standard /Boya / Baya), but the numbers for '1, 5, 20, 100 and 100' are different. The data was taken from Triangle Berberati-Gambula-Nola and surroundings.",""
"765","sout2785-3","Southwest Gbaya, CAR, Cameroon","sout2785","Southwest Gbaya","gso","Africa",4.70037,14.9569,"Atlantic-Congo","Gbaya-Southwest.htm","Dr. Paulette Roulon-Doko, Director of CNRS (Centre National de la Recherche Scientifique), Paris, France, May 15, 2008. Data collected in 1969.","quinary","","Southwest Gbaya has a quinary numeral system. The above data was take from gbáyá kàrá ɓòdòè variety in Central African Republic. The terms for numbers 1 to 2 ( with an asterisk) are loanwords.",""
"766","sout2787-1","Ngbugu, CAR, DR of the Congo","sout2787","South Central Banda","lnl","Africa",2.94113,21.051,"Atlantic-Congo","Banda-South-Central.htm","Dr. Pascal Boyeldieu, CNRS-LLACAN (The Centre National de la Recherche Scientifique (National Center for Scientific Research), Paris, France, taken from Field data, November 21, 2013.","vigesimal","","Ngbugu is a variety of South-Central Banda. Ngbugu has a vigesimal system. Note that the following additional informationː There are two options for number 6 to 9ː 6. mīndû ma.̀nə̄ bàlē {five/mouth.its/one} ~ mīndû kàlá bàlē {five/other-side[?] /one}. 7. mīndû ma.̀nə̄ bīʃǔ {five/mouth.its/two} ~ mīndû kàlá bīʃǔ {five/other-side[?] /two}. 8. mīndû ma.̀nə̄ vɔ̄tǎ {five/mouth.its/three}~ mīndû kàlá vɔ̄tǎ {five/other-side[?] /three} 9. mīndû ma.̀nə̄ vɔànə {five/mouth.its/four)} ~mīndû kàlá vɔànə̄ {five/other-side[?] /four}; 10. lə́.kɔ̄nɔ́.ɡbá {in.hand.all]; 11 to 12 areː 11. lə́.kɔ̄nɔ́.ɡbá cépá.nə̄ bàlē {in.hand.all/back.its /one}; 12. lə́.kɔ̄nɔ́.ɡbá cépá.nə̄ bìʃǔ {in.hand.all/back.its /two}; 20. tə́.àkʁə̀.ɡbá {body.person.all}~ té.mí.(tə̀.)ɡbá {body.?.(?.)all}; 30. tə́.àkʁə̀.ɡbá cépá.nə̄ bàlē {body.person.all / mouth.its/in.hand.all} ~ tə́.àkʁə̀.ɡbá cépá.nə̄ lə́.kɔ̄nɔ́.ɡbá {body.person.all / back.its/in.hand.all}; 40. (tə́.)àzū.bīʃùwú {(body).person:PLURAL.two}; 50. (tə́.)àzū.bīʃǔ mà.nə̄ lə́.kɔ̄nɔ́.ɡbá {(body).person:PLURAL.two /mouth.its/in.hand.all} ~ (tə́.)àzū.bīʃǔ cépá.nə̄ lə́.kɔ̄nɔ́.ɡba {(body).person:PLURAL.two /back.its/in.hand.all}; 60. (tə́.)àzū.bīʃùwú vɔ̄tǎ {(body).person:PLURAL.three} N.B.ː / à / ā / á = / L / M / H tone.",""
"767","sout2787-2","Ngbugu, CAR, DR of the Congo","sout2787","South Central Banda","lnl","Africa",2.94113,21.051,"Atlantic-Congo","Banda-South-Central.htm","Mr. Jacques-Vermond Mbomate through Mr. Will Sawers. SIL International, CAR, August 7, 2008.","quinary AND vigesimal","","Ngbugu is a variety of South-Central Banda. Ngbugu has a quinary / vigesimal system of counting. The 'tɜ̀' at beginning (20 - 59) is often dropped in rapid speech. Also, ' t͡ʃèpànɜ̀', which means 'more' is intentionally dropped from 26 to 29. The word for 10 means ''all the fingers'', 20 means ''the whole person'', implied: all the fingers and all the toes. Tone marksː [v́] = high tone, [v̄] = mid tone and [v̀] = low tone.",""
"768","sout2789-1","Southern Dagaare, Ghana","sout2789","Central Dagaare","dga","Africa",10.4226,-2.52265,"Atlantic-Congo","Dagaare-Southern.htm","Mr. Ed Hall, Summer Institute of Linguistics, July 29, 2007.","vigesimal","","Dagaare has a vigesimal system of counting.",""
"769","sout2790-1","Southern Birifor, Ghana","sout2790","Southern Birifor","biv","Africa",9.2873,-2.72672,"Atlantic-Congo","Birifor-Southern.htm","Mrs. Nancy Schaefer, GILLBT (The Ghana Institute of Linguistics, Literacy and Bible Translation), Ghana, October 27, 2007, Informantː Mr. Timothy Zieme","vigesimal","","Southern Birifor has a vigesimal system similar to that of Dagaare.",""
"770","sout2795-1","Southern Nuni, Burkina Faso","sout2795","Southern Nuni","nnw","Africa",11.5186,-2.14385,"Atlantic-Congo","Nuni-Southern.htm","Ms. Corneille A. Kadio, Summer Institute of Linguistics, Burkina Faso, October 10, 2007.","decimal AND vigesimal","","Southern Nuni has a counting system mixing with both decimal and vigesimal systems. The numbers 'hundred' and 'thousand' might borrowed from the Kasem language.",""
"771","sout2797-1","Southern Toussian, Burkina Faso","sout2797","Southern Toussian","wib","Africa",10.877,-4.65678,"Atlantic-Congo","Toussian-Southern.htm","Mr. Trudi Pleis, Summer Institute of Linguistics, Burkina Faso, May 14, 2007.","quinary AND vigesimal","","Southern Toussian has a quinary-vigesimal system. The number 30 'yõɡbãm' would be like 3 x 10, 'ɡbãm' means 10 but the 'yo~' has very little relation to 3 'tɔ̃́nɔ́'. For number 40 'tikininí' it might be the plural form of 20 'túkúrí' and 80 'tikiyẽ̌h' would be 20 x 4. For 100 'lèkwɛ' looks like it could be 'kwɛ 'as kwlo and lè as ... ? 20 ? It breaks the pattern. But then 200 'lèɡbãm' is 10 (ɡbãm) 20's and 1000 'kyɛɡbãm ' is 10 x 100 ? But, how did lèɡbãm become kyɛʔ and 2000 become 'kèyo'. The etymologies for these few words are still unknown.",""
"772","sout2807-1","Southern Sotho, Lesotho","sout2807","Southern Sotho","sot","Africa",-28.78,27.89,"Atlantic-Congo","Sotho-Southern.htm","Ms. Mamonaheng Amelia Matsau, Inspector Sesotho- Central Inspectorate through Dr. Sannah Baker, University of Venda, South Africa, February 5, 2009.","decimal","","Southern Sotho has a decimal system with special construction for 8 and 9. This is similar to that of the related Birwa language.",""
"773","sout2808-1","Southern Ndebele, South Africa","sout2808","Sumayela Ndebele",NA,"Africa",-25.6272,29.048,"Atlantic-Congo","Ndebele-Southern.htm","Mr. Philemon Buti Skhosana, University of Pretoria, Republic of South Africa, November 11, 2008.","decimal","","Southern Ndebele has a decimal system with a complicated phonetic system with some click sounds. Note that the phonetic symbol [ kʼ ] as in 'thousand' is an ejective velar plosive.",""
"774","suba1238-1","Suba, Kenya, Tanzania","suba1238","Suba","sxb","Africa",-0.95719,34.1033,"Atlantic-Congo","Suba-Bantu.htm","Mr. Naphtaly Mattah, Wycliffe Bible Translator, Kenya, June 4, 2007.","decimal","","Suba has a decimal numeral system.",""
"775","suba1252-1","Simbiti, Tanzania","suba1252","Suba-Simbiti","ssc","Africa",-1.103296,34.268,"Atlantic-Congo","Suba-Simbiti.htm","Mr. Johnny Walker, SIL International, Tanzania, August 4, 2009.","decimal","","Simbiti has a decimal system of counting similar to that of Zanaki.",""
"776","subi1246-1","Subiya, Namibia, Botswana, Zambia","subi1246","Subiya","sbs","Africa",-17.5696,24.8867,"Atlantic-Congo","Subiya.htm","Dr. Ndana Ndana, University of Botswana. Data transcribed into IPA by Dr. Andy Chebanne. Dept. of English, University of Botswana, Botswana. February 17, 2009.","quinary AND decimal","","Subiya or Ciikuhane has a quinary, decimal numeral system. Note kùchóólā, means to break, here to mean bending and therefore subtraction. kùmánéʝānzà, means literally, to finish a hand, used here mean 5 (fingers). Note further that /o/ and /ɔ/, /e/and /ɛ/ are not phonologically distinctive, but /c/ and /cʰ/ are contextually variants. Note that in counting, for instance for 1ː kàmwīnā, is cardinal (one, once), ìmwīnā, adjective, and βùmwīnā, is ordinal (first). Ciikuhane or Subiya is a Zone K (Guthrie’s classification) and belongs together with Tonga of Southern Zambia. It is the western most offshoot of Tonga. Though it is essentially a Zambezi basin language, it shows linguistic influences from Rozwi (Shona), Lozi, Yeyi, and Nambya and Lilima (Kalanga).",""
"777","subi1246-2","Subiya, Namibia, Botswana, Zambia","subi1246","Subiya","sbs","Africa",-17.5696,24.8867,"Atlantic-Congo","Subiya.htm","Prof. Rolf Theil, University of Oslo, Norway, December 13, 2007.","quinary AND decimal","","Subiya has a quinary, decimal numeral system.",""
"778","suga1248-1","Suga (Nizaa), Cameroon","suga1248","Nizaa","sgi","Africa",7.12906,12.3779,"Atlantic-Congo","Suga.htm","Dr. Bjørghild Kjelsvik, EELC, Cameroun / Dept. of Linguistics and Scandinavian Studies, University of Oslo, Norway. December 3, 1994, January 30, 2008","vigesimal","","Suga or Nizaa has a vigesimal numeral system with a special forms for numbers 6, 7 and 9. The word 'ɓʉʉ' in 20 means 'head'. The formation for 30 to 90 is different. They use Fulani loans with phonological adaptations for hundred 'tɛɛmére' and thousand 'uɟinɛ́ɛ̃́re'. The word 'ndúúŋ' means 'sack', but can be used for a large quantity. Note that the mid tone is unmarked.",""
"779","suku1259-1","KiSuku, DR of the Congo","suku1259","Suku","sub","Africa",-5.76495,17.7736,"Atlantic-Congo","Suku.htm","Prof. Jacques Nkiene (ISP Kikwit- RD. Congo), Institut Supérieur Pédagogique de Kikwit – Bandundu, Democratic Republic of the Congo. February 12, 2012.",NA,"","Suku has a numeral system similar to that of Kikongo.",""
"780","suku1259-2","Suku, DR of the Congo","suku1259","Suku","sub","Africa",-5.76495,17.7736,"Atlantic-Congo","Suku.htm","Rev. Nlandu Mukoko Mpanzu and Mr. B. Bukas-Yakabuul, 16 October, 1995. Socire Bibilique du Zaire, Kinshasa, Rép. du Zaire / Bible society of Zaire, Rep. of Zaire ( now DR of the Congo)",NA,"","Suku has a numeral system similar to that of Kikongo.",""
"781","suku1261-1","Sukuma, Tanzania","suku1261","Sukuma","suk","Africa",-3.16082,32.8765,"Atlantic-Congo","Sukuma.htm","Prof. Herman M. Batibo, University of Botswana, Botswana. July 30, 2008.",NA,"",NA,""
"782","supy1237-1","Supyire Senoufo, Mali","supy1237","Supyire Senoufo","spp","Africa",11.632,-5.87709,"Atlantic-Congo","Senufo-Supyire.htm","Dr. Robert Carlson, Summer Institute of Linguistics, Burkina Faso, December 2, 1995.","octogesimal","","Supyire Senoufo has system of counting based on eighty. The word 'ŋ̀kùù' etymologically means 'chicken' and could be an explanation of the semantic shift, assuming that it has something to do with the price of a chicken at some time in the past. There is a term for 400 'kàmpwòò' and then 1000 is expressed by the phase 'kàmpwòhii ʃùùnnì ná ŋ̀kwuu ʃùùnnì nà ŋ̀kwuu'=400 x 2 + 80 x 2 + 20 x 2 )Nowadays, people are beginning to abandon the traditional complicated system in favor of the decimal system of standard Bambara. Especially for higher numbers, Bambara forms are frequently used.",""
"783","swah1253-1","Chimiini, Somalia","swah1253","Swahili","swh","Africa",-8.25605,37.624,"Atlantic-Congo","Chimiini.htm","Mr. Meikal Mumin, PhD student, Institut für Afrikanistik Universität zu Köln (University of Cologne), Germany, March 15, 2012.",NA,"","Chimiini is usually regarded as a dialect of Swahili, the numeral system for this language has a mixing with indigenous Bantu numbers with Arabic loanwords.",""
"784","swah1253-2","Shangaji, Mozambique","swah1253","Swahili","swh","Africa",-8.25605,37.624,"Atlantic-Congo","Shangaji.htm","Dr. Maud Devos, department of Linguistics, Leiden University, Netherlands /Royal Museum for Central Africa, Tervuren, Belgium, June 28, 2011.",NA,"","Shangaji has a numeral system mixing with some indigenous Bantu numbers with Swahili loanwords. Note that high tones are marked, but low ones are left unmarked. Shangaji has be regarded as a Maka or Swahili language.",""
"785","swah1253-3","Swahili, Kenya, Tanzania","swah1253","Swahili","swh","Africa",-8.25605,37.624,"Atlantic-Congo","Swahili.htm","Dr. Stephen T. M. Lukusa, University of Botswana, Botswana, August 10, 2007.",NA,"","Swahili has a numeral system mixing with indigenous Bantu numbers with Arabic loanwords.",""
"786","swat1243-1","Swati, Swaziland, South Africa","swat1243","Swati","ssw","Africa",-26,31.5,"Atlantic-Congo","Swati.htm","Dr. P.C. Taljaard, University of South Africa, South Africa, August 23, 2007.",NA,"","Swati has a complicated phonetic system with some click sounds. The symbol 'ǀ' as in number 'nine' lifiǀa is a dental click. 'tsʼ' and 'fʼ' are ejectives.",""
"787","taab1238-1","Taabwa, DR of the Congo, Zambia","taab1238","Taabwa","tap","Africa",-7.91416,29.5238,"Atlantic-Congo","Taabwa.htm","Prof. Didier Goyvaerts, University of Antwerpen, Belgium, November 30, 1995. Prof. Marcel Kalunga, Université de Lubumbashi ( University of Lubumbashi), DR. of the Congo, December 7, 2007.","quinary","","Taabwa might have a traditional numeral system based on five. There are two alternate forms for numbers to 9 and also a set of loanword from Swahili (in asterisk). Numbers 100 and 1000 are borrowings from Swahili.",""
"788","tafi1243-1","Tafi, Ghana","tafi1243","Tafi","tcd","Africa",6.79522,0.39875,"Atlantic-Congo","Tafi.htm","Mr. Serchie Michael, GILLBT (The Ghana Institute of Linguistics, Literacy and Bible Translation), Ghana, January 21, 2014.","decimal","","Tafi has a decimal system similar to that of Nyangbo.",""
"789","tafi1243-2","Tafi, Ghana","tafi1243","Tafi","tcd","Africa",6.79522,0.39875,"Atlantic-Congo","Tafi.htm","Ms Mercy Lamptey Bobuafor, PhD student, University of Leiden, Netherlands, April 12, 2008.","decimal","","Tafi has a decimal system similar to that of Nyangbo.",""
"790","tagw1240-1","Tagwana Senoufo, Côte d'Ivoire","tagw1240","Tagwana Senoufo","tgw","Africa",8.67053,-5.17372,"Atlantic-Congo","Senufo-Tagwana.htm","Dr. Klaudia Dombrowsky-Hahn, University of Bayreuth, Bayreuth, Germany, June 29, 2007.","vigesimal","","Tagwana Senoufo has a vigesimal system with five-based substructure.",""
"791","tait1250-1","Daw'ida (Taita), Kenya","tait1250","Taita","dav","Africa",-3.79347,38.57254,"Atlantic-Congo","Dawida-Taita.htm","Mr. Jordan MacKenzie, University of Florida-Center for African Studies, Gainesville, Florida, USA, April 18, 2018.","decimal","","Daw'ida / Kidaw'da or Taita ( Kirongʼe dialect), is spoken in SE of Kenya, this language has a decimal system. Other higher numbers areː 300. maɡhana adadu, 400. maɡhana ana, 500. maɡhana asanu, 600. maɡhana arandadu, 700. maɡhana mfunɡade, 800. maɡhana wʼunyanya, 900. maɡhana ikenda. Conventions adopted in the writing are <w’> for /β/, <ng’> for /ŋ/, and <ny> for /ɲ/. Little research has been done on the sound system, but Kidaw’ida is not tonal, stress is penultimate, and there appears to be a five-vowel system: /i ɛ a o u/, with no phonemic tense/lax contrast. Of particular interest is the use of mrongo as a base which is equal to 10, though it is not the word for 10. Also of interest is noun class agreement in 100–600 (classes 5 & 6, respectively).",""
